Country,Continent,ISO_Code,Level,gdlcode,Region,hdi_2022
Guyana,America,GUY,Subnat,GUYr107,Cuyuni-Mazaruni,0.687
Guyana,America,GUY,Subnat,GUYr104,Demerara-Mahaica,0.761
Guyana,America,GUY,Subnat,GUYr106,East Berbice-Corentyne,0.735
Guyana,America,GUY,Subnat,GUYr103,Essequibo Islands-West Demerara,0.733
Guyana,America,GUY,Subnat,GUYr105,Mahaica-Berbice,0.737
Guyana,America,GUY,Subnat,GUYr102,Pomeroon-Supenaam,0.696
Guyana,America,GUY,Subnat,GUYr108,Potaro-Siparuni,0.652
Guyana,America,GUY,Subnat,GUYr110,Upper Demerara-Berbice,0.766
Guyana,America,GUY,Subnat,GUYr109,Upper Takutu-Upper Essequibo,0.686
Haiti,America,HTI,National,HTIt,Total,0.552
Haiti,America,HTI,Subnat,HTIr105,Artibonite,0.518
Haiti,America,HTI,Subnat,HTIr106,Centre,0.502
Haiti,America,HTI,Subnat,HTIr108,"Grande-Anse, Nippes",0.522
Haiti,America,HTI,Subnat,HTIr103,North,0.569
Haiti,America,HTI,Subnat,HTIr104,North-East,0.542
Haiti,America,HTI,Subnat,HTIr109,North-West,0.545
Haiti,America,HTI,Subnat,HTIr107,South,0.538
Haiti,America,HTI,Subnat,HTIr102,South-East,0.531
Haiti,America,HTI,Subnat,HTIr101,West (incl Metropolitain area),0.582
Honduras,America,HND,National,HNDt,Total,0.624
Honduras,America,HND,Subnat,HNDr101,Atlantida,0.63
Honduras,America,HND,Subnat,HNDr106,Choluteca,0.586
Honduras,America,HND,Subnat,HNDr102,Colon,0.603
Honduras,America,HND,Subnat,HNDr103,Comayagua,0.609
Honduras,America,HND,Subnat,HNDr104,Copan,0.575
Honduras,America,HND,Subnat,HNDr105,Cortes,0.666
Honduras,America,HND,Subnat,HNDr107,El Paraiso,0.588
Honduras,America,HND,Subnat,HNDr108,Francisco Morazan,0.681
Honduras,America,HND,Subnat,HNDr109,Gracias a Dios,0.552
Honduras,America,HND,Subnat,HNDr110,Intibuca,0.573
Honduras,America,HND,Subnat,HNDr111,Islas de la Bahia,0.655
Honduras,America,HND,Subnat,HNDr112,La Paz,0.597
Honduras,America,HND,Subnat,HNDr113,Lempira,0.547
Honduras,America,HND,Subnat,HNDr114,Ocotepeque,0.592
Honduras,America,HND,Subnat,HNDr115,Olancho,0.581
Honduras,America,HND,Subnat,HNDr116,Santa Barbara,0.596
Honduras,America,HND,Subnat,HNDr117,Valle,0.592
Honduras,America,HND,Subnat,HNDr118,Yoro,0.612
Hungary,Europe,HUN,National,HUNt,Total,0.851
Hungary,Europe,HUN,Subnat,HUNr107,Del-Alfold,0.848
Hungary,Europe,HUN,Subnat,HUNr104,Del-Dunantul,0.841
Hungary,Europe,HUN,Subnat,HUNr106,Eszak-Alfold,0.831
Hungary,Europe,HUN,Subnat,HUNr105,Eszak-Magyarorszag,0.818
Hungary,Europe,HUN,Subnat,HUNr102,Kozep-Dunantul,0.848
Hungary,Europe,HUN,Subnat,HUNr101,Kozep-Magyarorszag,0.934
Hungary,Europe,HUN,Subnat,HUNr103,Nyugat-Dunantul,0.862
Iceland,Europe,ISL,National,ISLt,Total,0.959
India,Asia/Pacific,IND,National,INDt,Total,0.644
India,Asia/Pacific,IND,Subnat,INDr136,Andaman and Nicobar Islands,0.706
India,Asia/Pacific,IND,Subnat,INDr101,Andhra Pradesh,0.642
India,Asia/Pacific,IND,Subnat,INDr125,Arunachal Pradesh,0.683
India,Asia/Pacific,IND,Subnat,INDr102,Assam,0.615
India,Asia/Pacific,IND,Subnat,INDr103,Bihar,0.577
India,Asia/Pacific,IND,Subnat,INDr131,Chandigarth,0.751
India,Asia/Pacific,IND,Subnat,INDr129,Chhattisgarh,0.625
India,Asia/Pacific,IND,Subnat,INDr132,Dadra and Nagar Haveli,0.624
India,Asia/Pacific,IND,Subnat,INDr134,Daman and Diu,0.674
India,Asia/Pacific,IND,Subnat,INDr104,Goa,0.76
India,Asia/Pacific,IND,Subnat,INDr105,Gujarat,0.646
India,Asia/Pacific,IND,Subnat,INDr106,Haryana,0.696
India,Asia/Pacific,IND,Subnat,INDr107,Himachal Pradesh,0.715
India,Asia/Pacific,IND,Subnat,INDr108,Jammu and Kashmir,0.72
India,Asia/Pacific,IND,Subnat,INDr128,Jharkhand,0.6
India,Asia/Pacific,IND,Subnat,INDr109,Karnataka,0.673
India,Asia/Pacific,IND,Subnat,INDr110,Kerala,0.758
India,Asia/Pacific,IND,Subnat,INDr135,Lakshadweep,0.719
India,Asia/Pacific,IND,Subnat,INDr111,Madhya Pradesh,0.611
India,Asia/Pacific,IND,Subnat,INDr112,Maharashtra,0.695
India,Asia/Pacific,IND,Subnat,INDr113,Manipur,0.683
India,Asia/Pacific,IND,Subnat,INDr114,Meghalaya,0.65
India,Asia/Pacific,IND,Subnat,INDr115,Mizoram,0.709
India,Asia/Pacific,IND,Subnat,INDr116,Nagaland,0.679
India,Asia/Pacific,IND,Subnat,INDr124,New Delhi,0.734
India,Asia/Pacific,IND,Subnat,INDr117,Orissa,0.61
India,Asia/Pacific,IND,Subnat,INDr133,Puducherry,0.741
India,Asia/Pacific,IND,Subnat,INDr118,Punjab,0.698
India,Asia/Pacific,IND,Subnat,INDr119,Rajasthan,0.652
India,Asia/Pacific,IND,Subnat,INDr120,Sikkim,0.712
India,Asia/Pacific,IND,Subnat,INDr121,Tamil Nadu,0.692
India,Asia/Pacific,IND,Subnat,INDr130,Telangana,0.66
India,Asia/Pacific,IND,Subnat,INDr126,Tripura,0.624
India,Asia/Pacific,IND,Subnat,INDr123,Uttar Pradesh,0.609
India,Asia/Pacific,IND,Subnat,INDr127,Uttaranchal,0.681
India,Asia/Pacific,IND,Subnat,INDr122,West Bengal,0.635
Indonesia,Asia/Pacific,IDN,National,IDNt,Total,0.713
Indonesia,Asia/Pacific,IDN,Subnat,IDNr116,Bali,0.738
Indonesia,Asia/Pacific,IDN,Subnat,IDNr109,Bangka Belitung,0.699
Indonesia,Asia/Pacific,IDN,Subnat,IDNr115,Banten,0.713
Indonesia,Asia/Pacific,IDN,Subnat,IDNr107,Bengkulu,0.724
Indonesia,Asia/Pacific,IDN,Subnat,IDNr112,Central Java,0.712
Indonesia,Asia/Pacific,IDN,Subnat,IDNr121,Central Kalimantan,0.69
Indonesia,Asia/Pacific,IDN,Subnat,IDNr125,Central Sulawesi,0.693
Indonesia,Asia/Pacific,IDN,Subnat,IDNr101,DI Aceh,0.717
Indonesia,Asia/Pacific,IDN,Subnat,IDNr113,DI Yogyakarta,0.764
Indonesia,Asia/Pacific,IDN,Subnat,IDNr110,DKI Jakarta,0.767
Indonesia,Asia/Pacific,IDN,Subnat,IDNr114,East Java,0.711
Indonesia,Asia/Pacific,IDN,Subnat,IDNr123,East Kalimantan,0.734
Indonesia,Asia/Pacific,IDN,Subnat,IDNr118,East Nusa Tenggara,0.656
Indonesia,Asia/Pacific,IDN,Subnat,IDNr119,East Timor,
Indonesia,Asia/Pacific,IDN,Subnat,IDNr128,Gorontalo,0.671
Indonesia,Asia/Pacific,IDN,Subnat,IDNr130,Irian Jaya (Papua and Papua Barat),0.655
Indonesia,Asia/Pacific,IDN,Subnat,IDNr105,Jambi,0.706
Indonesia,Asia/Pacific,IDN,Subnat,IDNr108,Lampung,0.702
Indonesia,Asia/Pacific,IDN,Subnat,IDNr129,Maluku,0.698
Indonesia,Asia/Pacific,IDN,Subnat,IDNr124,North Sulawesi,0.724
Indonesia,Asia/Pacific,IDN,Subnat,IDNr102,North Sumatra,0.719
Indonesia,Asia/Pacific,IDN,Subnat,IDNr104,Riau (incl. Riau islands),0.725
Indonesia,Asia/Pacific,IDN,Subnat,IDNr122,South Kalimantan,0.697
Indonesia,Asia/Pacific,IDN,Subnat,IDNr126,South Sulawesi (incl Sulawesi Barat),0.707
Indonesia,Asia/Pacific,IDN,Subnat,IDNr106,South Sumatra,0.705
Indonesia,Asia/Pacific,IDN,Subnat,IDNr127,Southeast Sulawesi,0.704
Indonesia,Asia/Pacific,IDN,Subnat,IDNr111,West Java,0.715
Indonesia,Asia/Pacific,IDN,Subnat,IDNr120,West Kalimantan,0.686
Indonesia,Asia/Pacific,IDN,Subnat,IDNr117,West Nusa Tenggara,0.698
Indonesia,Asia/Pacific,IDN,Subnat,IDNr103,West Sumatra,0.736
"Iran, Islamic Rep.",Asia/Pacific,IRN,National,IRNt,Total,0.78
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr125,Ardebil,0.743
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr119,Bushehr,0.793
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr115,Chaharmahal and Bakhtiyari,0.777
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr104,EastAzarbayejan,0.767
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr111,Esfahan,0.812
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr108,Fars,0.79
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr102,Gilan,0.785
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr128,Golestan,0.758
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr114,Hamedan,0.756
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr123,Hormozgan,0.751
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr117,Ilam,0.796
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr109,Kerman,0.761
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr106,Kermanshah,0.778
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr110,Khorasan-e-Razavi,0.763
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr107,Khuzestan,0.784
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr118,Kohgiluyeh and Boyerahmad,0.773
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr113,Kordestan,0.728
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr116,Lorestan,0.763
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr101,Markazi,0.773
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr103,Mazandaran,0.805
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr129,North Khorasan,0.729
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr127,Qazvin,0.777
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr126,Qom,0.797
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr121,Semnan,0.804
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr112,Sistanand Baluchestan,0.671
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr130,South Khorasan,0.739
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr124,Tehran and Alborz,0.817
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr105,WestAzarbayejan,0.742
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr122,Yazd,0.805
"Iran, Islamic Rep.",Asia/Pacific,IRN,Subnat,IRNr120,Zanjan,0.754
Iraq,Asia/Pacific,IRQ,National,IRQt,Total,0.673
Iraq,Asia/Pacific,IRQ,Subnat,IRQr107,Anbar,0.667
Iraq,Asia/Pacific,IRQ,Subnat,IRQr109,Babylon,0.668
Iraq,Asia/Pacific,IRQ,Subnat,IRQr108,Baghdad,0.689
Iraq,Asia/Pacific,IRQ,Subnat,IRQr118,Basra,0.65
Iraq,Asia/Pacific,IRQ,Subnat,IRQr106,Diala,0.681
Iraq,Asia/Pacific,IRQ,Subnat,IRQr101,Dohouk,0.689
Iraq,Asia/Pacific,IRQ,Subnat,IRQr105,Erbil,0.69
Iraq,Asia/Pacific,IRQ,Subnat,IRQr110,Kerbela,0.653
Iraq,Asia/Pacific,IRQ,Subnat,IRQr117,Maysan,0.624
Iraq,Asia/Pacific,IRQ,Subnat,IRQr115,Muthanna,0.633
Iraq,Asia/Pacific,IRQ,Subnat,IRQr113,Najaf,0.642
Iraq,Asia/Pacific,IRQ,Subnat,IRQr102,Nenava,0.681
Iraq,Asia/Pacific,IRQ,Subnat,IRQr114,Qadisiya,0.666
Iraq,Asia/Pacific,IRQ,Subnat,IRQr112,Salaheldeen,0.679
Iraq,Asia/Pacific,IRQ,Subnat,IRQr103,Suleimaniya,0.693
Iraq,Asia/Pacific,IRQ,Subnat,IRQr104,Ta-amem-Karkuk,0.691
Iraq,Asia/Pacific,IRQ,Subnat,IRQr116,Thi-Qar,0.672
Iraq,Asia/Pacific,IRQ,Subnat,IRQr111,Wasit,0.643
Ireland,Europe,IRL,National,IRLt,Total,0.95
Ireland,Europe,IRL,Subnat,IRLr101,Border,0.915
Ireland,Europe,IRL,Subnat,IRLr104,Dublin,0.954
Ireland,Europe,IRL,Subnat,IRLr105,Mid-East,0.943
Ireland,Europe,IRL,Subnat,IRLr106,Mid-West,0.938
Ireland,Europe,IRL,Subnat,IRLr102,Midland,0.916
Ireland,Europe,IRL,Subnat,IRLr107,South-East,0.932
Ireland,Europe,IRL,Subnat,IRLr108,South-West,0.95
Ireland,Europe,IRL,Subnat,IRLr103,West,0.943
Israel,Asia/Pacific,ISR,National,ISRt,Total,0.915
Italy,Europe,ITA,National,ITAt,Total,0.906
Italy,Europe,ITA,Subnat,ITAr105,Abruzzo,0.901
Italy,Europe,ITA,Subnat,ITAr109,Basilicata,0.88
Italy,Europe,ITA,Subnat,ITAr110,Calabria,0.859
Italy,Europe,ITA,Subnat,ITAr107,Campania,0.868
Italy,Europe,ITA,Subnat,ITAr117,Emilia-Romagna,0.935
Italy,Europe,ITA,Subnat,ITAr116,Friuli-Venezia Giulia,0.918
Italy,Europe,ITA,Subnat,ITAr121,Lazio,0.929
Italy,Europe,ITA,Subnat,ITAr103,Liguria,0.913
Italy,Europe,ITA,Subnat,ITAr104,Lombardia,0.927
Italy,Europe,ITA,Subnat,ITAr120,Marche,0.915
Italy,Europe,ITA,Subnat,ITAr106,Molise,0.885
Italy,Europe,ITA,Subnat,ITAr101,Piemonte,0.912
Italy,Europe,ITA,Subnat,ITAr113,Provincia Autonoma di Bolzano,0.925
Italy,Europe,ITA,Subnat,ITAr114,Provincia Autonoma di Trento,0.934
Italy,Europe,ITA,Subnat,ITAr108,Puglia,0.869
Italy,Europe,ITA,Subnat,ITAr112,Sardegna,0.879
Italy,Europe,ITA,Subnat,ITAr111,Sicilia,0.859
Italy,Europe,ITA,Subnat,ITAr118,Toscana,0.921
Italy,Europe,ITA,Subnat,ITAr119,Umbria,0.908
Italy,Europe,ITA,Subnat,ITAr102,Valle dAosta,0.899
Italy,Europe,ITA,Subnat,ITAr115,Veneto,0.914
Jamaica,America,JAM,National,JAMt,Total,0.706
Jamaica,America,JAM,Subnat,JAMr101,"Kingston, St Andrew",0.714
Jamaica,America,JAM,Subnat,JAMr106,"Manchester, Clarendon",0.703
Jamaica,America,JAM,Subnat,JAMr103,"St Ann, St Catherine",0.721
Jamaica,America,JAM,Subnat,JAMr105,"St James, Hanover, Westmoreland",0.698
Jamaica,America,JAM,Subnat,JAMr102,"St Thomas, Portland, St Mary",0.695
Jamaica,America,JAM,Subnat,JAMr104,"Trelawny, St Elizabeth",0.688
Japan,Asia/Pacific,JPN,National,JPNt,Total,0.92
Japan,Asia/Pacific,JPN,Subnat,JPNr108,"Chugoku (Tottori, Shimane, Okayama, Hiroshima, Yamaguchi)",0.916
Japan,Asia/Pacific,JPN,Subnat,JPNr101,Hokkaido,0.893
Japan,Asia/Pacific,JPN,Subnat,JPNr105,"Hokuriku (Niigata, Toyama, Ishikawa, Fukui)",0.902
Japan,Asia/Pacific,JPN,Subnat,JPNr107,"Kansai region (Shiga, Kyoto, Osaka, Hyogo, Nara, Wakayama)",0.922
Japan,Asia/Pacific,JPN,Subnat,JPNr110,"Kyushu (Fukuoka, Saga, Nagasaki, Kumamoto, Oita, Miyazaki, Kagoshima, Okinawa)",0.899
Japan,Asia/Pacific,JPN,Subnat,JPNr103,"Northern-Kanto, Koshin (Ibaraki, Tochigi, Gunma)",0.908
Japan,Asia/Pacific,JPN,Subnat,JPNr109,"Shikoku (Tokushima, Kagawa, Ehime, Kochi)",0.899
Japan,Asia/Pacific,JPN,Subnat,JPNr104,"Southern-Kanto (Saitama, Chiba, Tokyo, Kanagawa, Yamanashi, Nagano)",0.946
Japan,Asia/Pacific,JPN,Subnat,JPNr102,"Tohoku (Aomori, Iwate, Miyagi, Akita, Yamagata, Fukushima)",0.888
Japan,Asia/Pacific,JPN,Subnat,JPNr106,"Toukai (Gifu, Shizuoka, Aichi, Mie)",0.92
Jordan,Asia/Pacific,JOR,National,JORt,Total,0.736
Jordan,Asia/Pacific,JOR,Subnat,JORr108,Aljoun,0.73
Jordan,Asia/Pacific,JOR,Subnat,JORr101,Amman,0.753
Jordan,Asia/Pacific,JOR,Subnat,JORr112,Aqaba,0.737
Jordan,Asia/Pacific,JOR,Subnat,JORr102,Balqa,0.733
Jordan,Asia/Pacific,JOR,Subnat,JORr105,Irbid,0.731
Jordan,Asia/Pacific,JOR,Subnat,JORr107,Jarash,0.731
Jordan,Asia/Pacific,JOR,Subnat,JORr109,Karak,0.746
Jordan,Asia/Pacific,JOR,Subnat,JORr111,Maan,0.706
Jordan,Asia/Pacific,JOR,Subnat,JORr104,Madaba,0.72
Jordan,Asia/Pacific,JOR,Subnat,JORr106,Mafraq,0.682
Jordan,Asia/Pacific,JOR,Subnat,JORr110,Tafiela,0.73
Jordan,Asia/Pacific,JOR,Subnat,JORr103,Zarqa,0.721
Kazakhstan,Asia/Pacific,KAZ,National,KAZt,Total,0.802
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr101,Almaty city,0.831
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr104,Central region (Karagandinskaya),0.823
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr106,East region (East-Kazakhstanskaya),0.787
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr105,"North region (Akmolinskaya (incl Astana city), Kostnaiskaya, Pavlodarskaya, North-Kazakhstanskaya)",0.816
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr102,"South region (Almatinskaya, Zhambylskaya, Kyzylordinskaya, South-Kazakhstanskaya)",0.785
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr103,"West region (Aktyubinskaya, Atyrauskaya, Mangistauskaya, West-Kazakhstanskaya)",0.794
Kenya,Africa,KEN,National,KENt,Total,0.601
Kenya,Africa,KEN,Subnat,KENr102,Central,0.627
Kenya,Africa,KEN,Subnat,KENr103,Coast,0.582
Kenya,Africa,KEN,Subnat,KENr104,Eastern,0.595
Kenya,Africa,KEN,Subnat,KENr101,Nairobi,0.663
Kenya,Africa,KEN,Subnat,KENr108,North Eastern,0.468
Kenya,Africa,KEN,Subnat,KENr105,Nyanza,0.576
Kenya,Africa,KEN,Subnat,KENr106,Rift Valley,0.593
Kenya,Africa,KEN,Subnat,KENr107,Western,0.582
Kiribati,Asia/Pacific,KIR,National,KIRt,Total,0.628
Kiribati,Asia/Pacific,KIR,Subnat,KIRr103,Central Gibert,0.577
Kiribati,Asia/Pacific,KIR,Subnat,KIRr105,Line and Phoenix Group,0.607
Kiribati,Asia/Pacific,KIR,Subnat,KIRr102,Northern Gilbert,0.598
Kiribati,Asia/Pacific,KIR,Subnat,KIRr104,Southern Gilbert,0.595
Kiribati,Asia/Pacific,KIR,Subnat,KIRr101,Souyth Tarawa,0.659
"Korea, Rep.",Asia/Pacific,KOR,National,KORt,Total,0.929
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr101,Capital Region,0.961
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr105,Chungcheong Region,0.913
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr106,Gangwon Region,0.906
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr103,Gyeongbuk Region,0.866
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr102,Gyeongnam Region,0.926
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr107,Jeju,0.905
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr104,Jeolla Region,0.91
Kosovo,Europe,XKO,National,KSVt,Total,0.757
Kosovo,Europe,XKO,Subnat,KSVr107,Ferizaj,0.759
Kosovo,Europe,XKO,Subnat,KSVr101,Gjakova,0.747
Kosovo,Europe,XKO,Subnat,KSVr102,Gjilan,0.757
Kosovo,Europe,XKO,Subnat,KSVr103,Mitrovica,0.764
Kosovo,Europe,XKO,Subnat,KSVr104,Peja,0.754
Kosovo,Europe,XKO,Subnat,KSVr106,Pristina,0.767
Kosovo,Europe,XKO,Subnat,KSVr105,Prizren,0.742
Kuwait,Asia/Pacific,KWT,National,KWTt,Total,0.847
Kuwait,Asia/Pacific,KWT,Subnat,KWTr102,Ahmadi,0.856
Kuwait,Asia/Pacific,KWT,Subnat,KWTr101,"Al Asimah, Hawalli, Al-Farwaniyah, Mubarak al-Sabah",0.845
Kuwait,Asia/Pacific,KWT,Subnat,KWTr103,Al-Jahra,0.836
Kyrgyz Republic,Asia/Pacific,KGZ,National,KGZt,Total,0.701
Kyrgyz Republic,Asia/Pacific,KGZ,Subnat,KGZr108,Batken,0.681
Kyrgyz Republic,Asia/Pacific,KGZ,Subnat,KGZr101,Bishkek,0.738
Kyrgyz Republic,Asia/Pacific,KGZ,Subnat,KGZr103,Chuy,0.708
Kyrgyz Republic,Asia/Pacific,KGZ,Subnat,KGZr102,Issyk-Kul,0.701
Kyrgyz Republic,Asia/Pacific,KGZ,Subnat,KGZr105,Jalal-Abad,0.677
Kyrgyz Republic,Asia/Pacific,KGZ,Subnat,KGZr107,Naryn,0.683
Kyrgyz Republic,Asia/Pacific,KGZ,Subnat,KGZr106,Osh,0.679
Kyrgyz Republic,Asia/Pacific,KGZ,Subnat,KGZr104,Talas,0.678
Lao PDR,Asia/Pacific,LAO,National,LAOt,Total,0.62
Lao PDR,Asia/Pacific,LAO,Subnat,LAOr117,Attapeu,0.597
Lao PDR,Asia/Pacific,LAO,Subnat,LAOr105,Bokeo,0.592
Lao PDR,Asia/Pacific,LAO,Subnat,LAOr111,Borikhamxay,0.657
Lao PDR,Asia/Pacific,LAO,Subnat,LAOr116,Champasack,0.612
Lao PDR,Asia/Pacific,LAO,Subnat,LAOr107,Huaphanh,0.592
Lao PDR,Asia/Pacific,LAO,Subnat,LAOr112,Khammuane,0.602
Lao PDR,Asia/Pacific,LAO,Subnat,LAOr103,Luangnamtha,0.588
Lao PDR,Asia/Pacific,LAO,Subnat,LAOr106,Luangprabang,0.605
